"Date","전체"
"2025-01-18",-77.4
"2025-01-25",-82.3
"2025-02-01",-93.9
"2025-02-08",-68.1
"2025-02-15",-66.7
"2025-02-22",-74.5
"2025-03-01",-80.8
"2025-03-08",-78
"2025-03-15",-78.1
"2025-03-22",-77
"2025-03-29",-77.6
"2025-04-05",-75.3
"2025-04-12",-62.9
"2025-04-19",-66.4
"2025-04-26",-75
"2025-05-03",-87.1
"2025-05-10",-85.1
"2025-05-17",-68.9
"2025-05-24",-76
"2025-05-31",-70.8
"2025-06-07",-78.1
