"Date","전체"
"2025-01-25",-78.3
"2025-02-01",-92.4
"2025-02-08",-73.7
"2025-02-15",-67.5
"2025-02-22",-78.7
"2025-03-01",-79.8
"2025-03-08",-80.6
"2025-03-15",-75.8
"2025-03-22",-77.1
"2025-03-29",-72.8
"2025-04-05",-72
"2025-04-12",-65.3
"2025-04-19",-72.2
"2025-04-26",-69.6
"2025-05-03",-83
"2025-05-10",-79.9
"2025-05-17",-64.1
"2025-05-24",-73.4
"2025-05-31",-73.7
"2025-06-07",-74.6
