"Date","전체"
"2025-01-18",-70.9
"2025-01-25",-73.3
"2025-02-01",-90.4
"2025-02-08",-66
"2025-02-15",-64
"2025-02-22",-68.4
"2025-03-01",-68.3
"2025-03-08",-73.1
"2025-03-15",-66.2
"2025-03-22",-67.1
"2025-03-29",-64.4
"2025-04-05",-65.8
"2025-04-12",-58.7
"2025-04-19",-62
"2025-04-26",-61.8
"2025-05-03",-80.9
"2025-05-10",-76.8
"2025-05-17",-60.6
"2025-05-24",-67
"2025-05-31",-62.9
"2025-06-07",-69.7
