"Date","전체"
"2025-01-18",-76.6
"2025-01-25",-81.7
"2025-02-01",-93
"2025-02-08",-71
"2025-02-15",-74.9
"2025-02-22",-72.2
"2025-03-01",-74.5
"2025-03-08",-75.8
"2025-03-15",-76.4
"2025-03-22",-76.2
"2025-03-29",-73.5
"2025-04-05",-72.4
"2025-04-12",-74.5
"2025-04-19",-69.7
"2025-04-26",-67.4
"2025-05-03",-87.7
"2025-05-10",-81.7
"2025-05-17",-72.8
"2025-05-24",-76.3
"2025-05-31",-72.3
"2025-06-07",-83.6
