"Date","전체"
"2025-01-04",-76.5
"2025-01-11",-73.7
"2025-01-18",-57.9
"2025-01-25",-39
"2025-02-01",-86.7
"2025-02-08",-41.7
"2025-02-15",-50.4
"2025-02-22",-58.7
"2025-03-01",-61.1
"2025-03-08",-64.4
"2025-03-15",-55.5
"2025-03-22",-56.8
"2025-03-29",-55.2
"2025-04-05",-53.9
"2025-04-12",-53.2
"2025-04-19",-58.5
"2025-04-26",-40.6
"2025-05-03",-78.1
"2025-05-10",-65.8
"2025-05-17",-27.5
"2025-05-24",-57.8
"2025-05-31",-43.4
"2025-06-07",-60.8
