"Date","전체"
"2025-01-18",-71.3
"2025-01-25",-66.8
"2025-02-01",-93.6
"2025-02-08",-62.9
"2025-02-15",-69.7
"2025-02-22",-72.5
"2025-03-01",-66.3
"2025-03-08",-74.2
"2025-03-15",-69.1
"2025-03-22",-70.7
"2025-03-29",-73.7
"2025-04-05",-70.8
"2025-04-12",-64.7
"2025-04-19",-66
"2025-04-26",-59.3
"2025-05-03",-84.4
"2025-05-10",-71.8
"2025-05-17",-55.6
"2025-05-24",-57.5
"2025-05-31",-55
"2025-06-07",-69.2
