"Date","전체"
"2024-12-21",-49.7
"2024-12-28",-60.4
"2025-01-04",-84.3
"2025-01-11",-81.5
"2025-01-18",-72.8
"2025-01-25",-72.4
"2025-02-01",-91.4
"2025-02-08",-67.5
"2025-02-15",-65.5
"2025-02-22",-73.9
"2025-03-01",-71.4
"2025-03-08",-72.8
"2025-03-15",-72.8
"2025-03-22",-73.1
"2025-03-29",-69.3
"2025-04-05",-63.1
"2025-04-12",-62.8
"2025-04-19",-68.8
"2025-04-26",-62.8
"2025-05-03",-81.4
"2025-05-10",-73.7
"2025-05-17",-59.7
"2025-05-24",-68.6
"2025-05-31",-64.3
"2025-06-07",-69.5
