전출행정기관명_현재,강원도,강원도 강릉시,강원도 고성군,강원도 동해시,강원도 삼척시,강원도 속초시,강원도 양구군,강원도 양양군,강원도 영월군,강원도 원주시,강원도 인제군,강원도 정선군,강원도 철원군,강원도 춘천시,강원도 태백시,강원도 평창군,강원도 홍천군,강원도 화천군,강원도 횡성군,경기도,경기도 가평군,경기도 고양시,경기도 과천시,경기도 광명시,경기도 광주시,경기도 구리시,경기도 군포시,경기도 김포시,경기도 남양주시,경기도 동두천시,경기도 부천시,경기도 성남시,경기도 수원시,경기도 시흥시,경기도 안산시,경기도 안성시,경기도 안양시,경기도 양주시,경기도 양평군,경기도 여주시,경기도 연천군,경기도 오산시,경기도 용인시,경기도 의왕시,경기도 의정부시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 하남시,경기도 화성시,경상남도,경상남도 거제시,경상남도 거창군,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 산청군,경상남도 양산시,경상남도 의령군,경상남도 진주시,경상남도 창녕군,경상남도 창원시,경상남도 통영시,경상남도 하동군,경상남도 함안군,경상남도 함양군,경상남도 합천군,경상북도,경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 군위군,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 의성군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시,광주광역시,광주광역시 광산구,광주광역시 남구,광주광역시 동구,광주광역시 북구,광주광역시 서구,대구광역시,대구광역시 남구,대구광역시 달서구,대구광역시 달성군,대구광역시 동구,대구광역시 북구,대구광역시 서구,대구광역시 수성구,대구광역시 중구,대전광역시,대전광역시 대덕구,대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구,부산광역시,부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,서울특별시,서울특별시 강남구,서울특별시 강동구,서울특별시 강북구,서울특별시 강서구,서울특별시 관악구,서울특별시 광진구,서울특별시 구로구,서울특별시 금천구,서울특별시 노원구,서울특별시 도봉구,서울특별시 동대문구,서울특별시 동작구,서울특별시 마포구,서울특별시 서대문구,서울특별시 서초구,서울특별시 성동구,서울특별시 성북구,서울특별시 송파구,서울특별시 양천구,서울특별시 영등포구,서울특별시 용산구,서울특별시 은평구,서울특별시 종로구,서울특별시 중구,서울특별시 중랑구,세종특별자치시,울산광역시,울산광역시 남구,울산광역시 동구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시,인천광역시 강화군,인천광역시 계양구,인천광역시 남동구,인천광역시 동구,인천광역시 미추홀구,인천광역시 부평구,인천광역시 서구,인천광역시 연수구,인천광역시 옹진군,인천광역시 중구,전라남도,전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전라북도,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 남원시,전라북도 무주군,전라북도 부안군,전라북도 순창군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시,전라북도 정읍시,전라북도 진안군,제주특별자치도,충청남도,충청남도 계룡시,충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청북도,충청북도 괴산군,충청북도 단양군,충청북도 보은군,충청북도 영동군,충청북도 옥천군,충청북도 음성군,충청북도 제천시,충청북도 증평군,충청북도 진천군,충청북도 청주시,충청북도 충주시
서울특별시 은평구,0,3,0,0,0,0,0,2,0,4,0,0,0,2,0,0,1,0,0,0,0,208,1,3,8,3,0,20,14,1,14,16,15,5,9,1,8,7,2,3,0,3,15,2,8,6,35,17,2,7,15,0,0,0,0,0,0,0,1,0,1,0,1,0,4,1,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,4,0,0,2,2,0,0,2,0,1,0,0,0,1,0,1,0,5,3,1,0,0,1,1,0,0,1,3,0,1,0,0,1,0,0,0,2,0,8,13,5,40,29,19,22,10,8,5,16,15,45,82,5,13,26,13,16,24,22,470,14,8,11,0,0,3,0,0,1,1,0,0,5,10,0,5,10,19,7,0,7,0,1,0,0,3,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,1,0,0,0,1,0,0,0,2,0,6,0,1,1,0,1,2,0,0,2,1,2,0,11,1,0,0,0,0,0,0,0,0,0,1,1,0,9,4
서울특별시 종로구,0,2,0,0,0,0,0,0,0,3,0,0,2,2,0,0,1,0,0,0,0,13,0,0,3,1,1,0,5,0,1,8,8,3,1,2,7,0,1,0,0,2,12,0,6,0,4,6,0,2,5,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,0,1,1,1,1,0,1,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,17,5,7,17,7,15,12,3,5,3,24,7,15,19,6,11,36,6,7,15,19,16,39,16,3,0,0,2,0,0,2,0,0,0,0,4,0,2,3,4,2,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,0,2,0,0,1,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0
서울특별시 중구,0,0,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,9,2,3,2,0,2,5,3,0,5,13,4,1,0,0,3,2,0,0,0,0,5,0,2,0,1,5,0,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,17,8,9,5,17,10,13,4,8,6,18,9,19,12,16,28,25,12,2,7,25,7,18,33,9,0,0,1,1,3,0,0,0,0,0,1,0,3,1,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,2,2,0,0,8,1
서울특별시 중랑구,0,2,0,0,2,1,0,1,0,5,0,0,1,2,0,0,0,1,1,0,2,18,2,1,1,14,0,9,62,1,7,19,20,4,6,2,8,9,2,1,0,4,19,5,34,3,11,8,2,17,11,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,1,3,4,2,0,0,1,0,1,1,1,2,0,0,1,0,0,0,0,0,2,0,24,17,16,25,33,51,15,9,63,17,43,17,7,8,6,21,37,22,5,7,4,15,3,7,292,0,0,1,0,1,1,0,0,2,3,2,0,2,5,6,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,1,0,0,2,0,0,0,2,1,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,5,1
세종특별자치시,8,0,0,2,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,122,1,8,1,2,3,0,2,1,4,1,7,9,23,2,2,2,2,3,1,1,0,5,10,0,2,3,3,10,1,3,10,8,1,1,0,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,19,1,1,0,4,0,2,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,1,4,16,2,1,2,6,5,10,1,2,0,2,1,1,2,1,188,21,16,55,84,12,16,2,1,0,0,3,1,3,2,0,0,0,3,0,0,0,1,142,6,4,1,8,17,9,5,9,1,1,7,16,10,5,3,6,6,4,3,10,0,1,3,3,4,460,4,1,1,1,1,0,20,0,2,3,0,1,4,4,4,0,2,8,0,0,0,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,26,0,6,0,0,0,0,0,1,9,1,0,5,3,1,12,101,3,27,0,6,4,3,4,2,0,11,2,33,4,0,2,68,1,0,2,0,2,6,4,1,2,49,1
울산광역시,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,115,0,0,0,0,0,0,0,0,29,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1602,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
울산광역시 남구,0,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,1,1,1,3,1,0,6,3,5,3,4,2,3,0,1,1,0,1,12,0,2,1,4,8,0,5,9,0,3,1,0,6,1,4,0,0,20,0,4,0,13,1,0,1,0,0,0,8,11,0,11,0,0,1,0,0,0,1,0,0,1,1,2,1,1,0,0,2,2,6,0,2,0,1,0,2,0,1,12,3,4,7,2,4,4,0,0,1,4,5,1,0,2,10,5,12,4,2,16,4,8,3,3,5,3,0,2,14,0,11,2,0,2,15,5,2,1,2,1,1,7,2,1,0,4,3,4,2,5,3,1,1,2,2,0,0,332,38,79,73,85,0,1,1,2,0,2,4,3,2,0,3,0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,4,0,1,0,7,0,1,1,0,1,0,0,0,0,2,0,0,0,7,0
울산광역시 동구,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,2,1,0,1,0,1,0,0,0,0,1,2,0,1,0,1,3,0,0,1,0,3,0,0,1,0,3,0,0,7,0,2,0,4,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,4,2,2,6,1,2,1,0,0,0,1,0,0,0,1,4,0,3,0,1,1,0,1,3,0,3,1,0,0,6,0,1,0,4,0,4,1,0,0,3,1,0,2,2,1,0,1,1,0,0,1,2,1,1,0,0,0,0,38,97,34,15,20,0,0,2,0,0,1,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0
울산광역시 북구,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,6,2,1,0,0,1,2,0,0,1,3,0,3,1,0,6,0,2,1,0,2,1,1,10,1,0,0,0,6,0,6,0,9,1,0,0,0,0,0,10,21,0,6,0,1,0,0,2,0,3,1,0,0,3,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,1,2,3,2,2,1,6,2,0,1,0,2,0,0,0,1,3,3,3,3,4,15,4,1,1,1,6,3,0,2,5,0,0,1,0,3,7,3,1,1,0,1,1,2,3,0,1,2,1,1,1,1,0,0,1,1,1,0,0,61,27,100,17,48,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,1,0,0,0,0,3,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0
울산광역시 울주군,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,1,3,1,1,0,0,0,0,2,5,1,0,2,0,11,0,1,5,0,0,1,1,4,0,2,2,0,16,0,1,0,11,0,0,0,3,0,0,5,3,0,2,1,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,4,7,0,0,0,0,0,0,0,2,1,1,4,3,1,2,1,0,0,0,3,3,1,0,1,6,21,5,2,2,12,5,4,3,2,4,1,0,0,2,0,1,0,0,3,18,1,0,2,0,0,1,3,1,3,2,0,0,5,1,4,0,0,0,0,0,0,0,80,13,23,111,19,0,0,0,1,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,0,0,0,0,1,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1
울산광역시 중구,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,2,4,4,0,1,0,0,0,0,0,0,2,5,0,1,0,1,3,0,1,3,0,0,0,0,6,0,0,0,0,5,0,2,0,4,0,0,0,0,0,0,3,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,3,3,2,1,7,1,6,1,0,0,1,2,2,2,0,0,3,1,8,5,1,5,0,2,2,1,0,2,1,0,4,0,2,1,2,1,6,5,3,0,3,1,1,1,2,0,2,1,2,4,0,2,0,0,0,0,2,0,0,89,15,63,22,103,0,1,0,1,1,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,0,0,1,5,1,1,1,0,0,0,0,0,0,2,0,0,1,1,1
인천광역시,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,46,0,0,0,0,0,0,0,0,66,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0,5302,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0
인천광역시 강화군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,4,0,2,1,4,0,0,2,0,0,1,0,0,0,0,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,1,1,1,0,1,0,2,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,25,4,1,0,4,1,14,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
인천광역시 계양구,0,2,0,1,0,3,0,0,0,2,1,0,0,2,0,0,1,0,0,0,1,11,0,1,0,2,0,10,1,2,26,5,12,13,4,3,2,2,2,2,0,2,3,0,2,4,4,14,1,1,15,0,0,0,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,4,1,0,0,0,0,0,2,2,0,0,1,0,0,2,1,1,1,0,0,0,1,0,0,0,0,1,0,1,2,4,12,19,4,8,2,4,1,0,6,5,3,3,3,5,5,11,5,0,5,2,1,1,0,0,2,0,1,0,0,0,3,182,31,5,29,89,126,11,1,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,4,0,5,0,1,0,0,1,0,0,0,0,2,0,0,0,8,2
인천광역시 남동구,0,3,0,0,1,0,0,0,0,6,0,0,1,2,0,2,2,0,0,0,1,18,3,4,3,0,8,12,2,0,27,8,24,36,20,2,8,1,0,1,1,9,8,1,6,2,6,17,3,1,19,0,2,0,0,1,0,1,2,0,0,0,1,0,6,1,0,0,0,0,0,2,1,0,1,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4,0,2,0,2,0,2,0,1,1,0,3,1,0,0,0,0,0,1,1,4,0,0,0,1,2,1,0,2,0,0,1,2,1,2,2,0,0,0,0,5,5,1,12,34,10,25,7,6,0,2,15,1,9,2,3,2,8,5,9,3,4,6,0,6,0,0,0,0,0,0,0,0,3,18,382,19,184,114,79,84,1,57,0,0,1,0,0,1,0,1,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,1,6,0,0,7,0,0,1,0,2,4,0,1,2,1,3,0,8,2,1,0,0,0,1,0,1,4,2,4,1,1,10,3
인천광역시 동구,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,2,3,3,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,52,26,3,16,8,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
인천광역시 미추홀구,0,1,2,2,1,0,0,0,0,4,0,0,0,8,0,0,0,0,1,0,1,11,1,4,3,1,4,9,6,2,33,5,18,19,9,2,10,2,0,1,0,2,11,0,3,6,8,13,0,1,17,0,0,0,0,1,0,0,1,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,4,1,0,1,3,1,2,1,0,0,0,0,3,1,3,3,1,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,2,0,0,6,1,1,16,25,6,15,7,2,1,3,13,4,6,4,3,5,11,6,14,1,7,2,2,4,0,0,1,0,0,2,1,0,3,29,133,28,423,81,91,70,4,52,0,0,0,0,1,0,0,0,2,1,0,1,0,4,1,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,2,0,0,6,0,0,10,0,0,0,0,2,0,1,0,2,0,2,0,7,0,1,2,0,0,0,0,0,0,1,2,0,1,6,3
인천광역시 부평구,0,2,1,0,1,2,0,0,0,2,0,0,3,2,1,0,1,2,0,0,1,17,1,4,7,1,4,14,6,0,60,11,28,22,12,5,4,4,1,4,2,7,12,1,2,4,7,15,1,6,21,0,0,0,0,1,0,0,1,0,2,0,0,0,4,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,2,0,1,2,0,0,6,1,0,0,1,1,0,0,0,2,7,2,2,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,9,5,4,13,17,8,12,5,4,4,6,13,9,6,1,4,5,11,7,12,5,4,2,3,9,0,0,0,0,0,0,0,0,1,49,84,8,75,387,143,36,1,37,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,4,1,0,5,0,1,1,0,2,3,1,1,0,0,1,0,6,0,0,4,0,0,0,0,0,0,2,2,1,0,8,2
인천광역시 서구,0,3,0,3,0,0,0,1,0,4,1,0,0,4,0,0,0,1,1,0,1,26,0,4,4,0,5,73,8,1,41,15,16,12,19,6,10,6,1,2,1,4,10,4,8,6,15,13,2,1,16,0,1,1,0,1,0,0,0,1,0,0,1,1,5,2,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,0,3,2,1,2,0,0,1,1,1,0,0,0,1,0,0,0,6,4,3,2,0,0,2,0,0,1,0,2,0,0,0,2,1,0,0,0,2,0,8,3,1,27,32,7,11,7,5,3,5,6,10,10,7,4,5,10,11,13,2,13,4,0,6,0,0,3,2,1,0,1,0,8,61,47,14,75,80,583,32,2,56,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,3,1,0,6,0,0,1,0,1,5,0,0,4,0,7,1,14,0,0,3,0,1,0,0,0,0,1,1,0,1,7,3
인천광역시 연수구,0,0,0,0,0,2,0,0,0,8,1,0,0,5,0,1,1,0,0,0,0,13,4,8,2,2,4,15,3,0,9,22,18,21,11,2,9,0,0,0,0,3,14,3,3,2,10,10,1,3,21,0,1,0,0,2,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,4,1,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,18,4,3,10,19,7,18,3,2,7,8,9,11,11,7,3,11,11,4,11,6,4,1,4,3,0,0,0,1,0,1,0,0,4,5,85,9,83,42,42,345,1,39,0,0,0,0,1,0,1,0,2,1,0,2,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,8,0,0,0,0,1,7,0,1,3,0,6,0,10,0,1,1,0,0,0,0,0,0,0,3,1,1,6,1
인천광역시 옹진군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,1,0,2,1,1,1,1,0,0,0,0,0,1,0,0,1,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,2,4,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
인천광역시 중구,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,7,0,4,1,0,1,7,0,1,12,8,10,7,6,1,4,0,0,2,0,2,2,1,1,1,8,5,1,1,10,0,2,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0,1,1,0,1,0,0,0,2,2,2,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,2,1,1,1,0,0,0,0,0,0,2,0,4,4,1,11,9,4,6,2,4,0,3,5,6,3,2,2,2,4,2,6,2,3,1,1,3,0,0,2,1,3,1,0,0,1,5,19,21,31,13,31,22,2,166,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,1,0,2,0,0,0,0,0,3,0,1,6,0,2,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,6,1
전라남도,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,0,0,0,0,0,26,0,0,0,0,0,0,0,0,69,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,2297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
