전출행정기관명_현재,강원도,강원도 강릉시,강원도 고성군,강원도 동해시,강원도 삼척시,강원도 속초시,강원도 양구군,강원도 양양군,강원도 영월군,강원도 원주시,강원도 인제군,강원도 정선군,강원도 철원군,강원도 춘천시,강원도 태백시,강원도 평창군,강원도 홍천군,강원도 화천군,강원도 횡성군,경기도,경기도 가평군,경기도 고양시,경기도 과천시,경기도 광명시,경기도 광주시,경기도 구리시,경기도 군포시,경기도 김포시,경기도 남양주시,경기도 동두천시,경기도 부천시 소사구,경기도 부천시 오정구,경기도 부천시 원미구,경기도 성남시,경기도 수원시,경기도 시흥시,경기도 안산시,경기도 안성시,경기도 안양시,경기도 양주시,경기도 양평군,경기도 여주시,경기도 연천군,경기도 오산시,경기도 용인시,경기도 의왕시,경기도 의정부시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 하남시,경기도 화성시,경상남도,경상남도 거제시,경상남도 거창군,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 산청군,경상남도 양산시,경상남도 의령군,경상남도 진주시,경상남도 창녕군,경상남도 창원시,경상남도 통영시,경상남도 하동군,경상남도 함안군,경상남도 함양군,경상남도 합천군,경상북도,경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 의성군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시,광주광역시,광주광역시 광산구,광주광역시 남구,광주광역시 동구,광주광역시 북구,광주광역시 서구,대구광역시,대구광역시 군위군,대구광역시 남구,대구광역시 달서구,대구광역시 달성군,대구광역시 동구,대구광역시 북구,대구광역시 서구,대구광역시 수성구,대구광역시 중구,대전광역시,대전광역시 대덕구,대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구,부산광역시,부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,서울특별시,서울특별시 강남구,서울특별시 강동구,서울특별시 강북구,서울특별시 강서구,서울특별시 관악구,서울특별시 광진구,서울특별시 구로구,서울특별시 금천구,서울특별시 노원구,서울특별시 도봉구,서울특별시 동대문구,서울특별시 동작구,서울특별시 마포구,서울특별시 서대문구,서울특별시 서초구,서울특별시 성동구,서울특별시 성북구,서울특별시 송파구,서울특별시 양천구,서울특별시 영등포구,서울특별시 용산구,서울특별시 은평구,서울특별시 종로구,서울특별시 중구,서울특별시 중랑구,세종특별자치시,울산광역시,울산광역시 남구,울산광역시 동구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시,인천광역시 강화군,인천광역시 계양구,인천광역시 남동구,인천광역시 동구,인천광역시 미추홀구,인천광역시 부평구,인천광역시 서구,인천광역시 연수구,인천광역시 옹진군,인천광역시 중구,전라남도,전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전라북도,전라북도 군산시,전라북도 김제시,전라북도 남원시,전라북도 무주군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시,전라북도 정읍시,전라북도 진안군,제주특별자치도,충청남도,충청남도 계룡시,충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청북도,충청북도 괴산군,충청북도 단양군,충청북도 보은군,충청북도 영동군,충청북도 옥천군,충청북도 음성군,충청북도 제천시,충청북도 증평군,충청북도 진천군,충청북도 청주시,충청북도 충주시
경기도 광주시,0,2,0,1,0,2,0,2,1,9,0,0,1,4,0,1,1,0,0,0,0,14,2,1,276,3,2,11,16,1,0,1,2,120,23,4,9,12,10,3,4,4,2,6,78,2,8,26,6,13,1,14,17,0,4,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,3,2,0,4,0,0,0,2,0,1,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0,0,0,1,4,1,5,1,0,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,27,13,2,14,17,8,8,3,5,2,8,5,7,4,7,5,8,15,4,9,3,6,3,2,4,0,0,0,2,0,0,0,0,1,1,4,0,4,7,8,4,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,4,0,0,0,1,0,4,0,0,3,1,4,0,12,0,0,1,0,0,0,0,0,0,5,6,0,6,5,4
경기도 구리시,0,1,1,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,7,2,1,4,138,1,1,87,1,1,2,2,7,7,6,2,1,1,5,1,2,0,2,16,0,6,4,2,4,1,10,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,1,0,11,9,3,3,7,11,3,4,12,8,3,3,3,1,4,2,1,9,3,1,5,4,3,0,11,0,0,0,0,0,0,1,0,0,0,2,0,0,3,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,5,2
경기도 군포시,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,10,18,5,2,1,240,4,5,1,0,3,0,14,70,18,41,2,114,2,1,2,0,14,13,21,2,1,3,11,0,8,24,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,2,2,1,1,1,0,1,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,17,6,4,9,10,4,4,11,1,2,5,13,8,3,6,3,4,6,4,14,4,1,3,0,2,0,0,0,0,0,1,0,0,0,1,6,0,5,6,3,4,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,3,0,0,0,0,1,1,0,0,0,0,4,0,12,0,0,1,0,0,1,0,1,0,2,0,0,1,2,3
경기도 김포시,0,0,1,0,0,0,1,1,0,4,2,0,2,2,0,0,2,2,1,0,1,62,1,6,4,1,1,417,12,1,10,6,13,11,11,12,10,6,11,10,0,1,2,8,20,3,5,3,22,8,6,6,20,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,1,3,0,2,1,1,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,2,0,2,0,3,2,2,0,0,1,2,1,5,3,0,3,0,0,1,1,3,4,0,0,2,1,0,1,0,2,1,0,2,2,0,0,1,0,0,2,0,10,12,5,57,22,6,16,7,12,1,8,15,12,13,7,6,6,11,18,14,8,11,2,5,8,0,0,0,0,0,1,1,0,15,19,9,1,9,14,103,13,4,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1,1,0,1,3,0,0,5,0,1,1,0,3,2,0,1,3,1,6,1,10,0,1,3,0,0,0,0,0,0,1,1,0,0,9,3
경기도 남양주시,0,8,1,2,6,2,0,0,0,5,4,0,5,28,0,1,2,0,0,0,13,32,5,6,14,84,5,11,563,3,4,1,5,26,22,10,4,5,7,34,21,11,4,5,34,1,41,11,13,17,22,39,24,0,0,1,1,1,1,0,1,0,3,0,0,0,4,1,0,0,1,0,0,4,0,0,4,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,0,2,1,0,0,0,1,0,2,0,0,1,1,0,1,3,4,4,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,22,22,11,20,27,39,6,6,34,18,21,10,13,7,7,18,14,29,9,18,14,5,7,3,43,0,0,0,0,0,1,1,0,0,5,9,0,4,3,12,9,0,4,0,1,0,0,0,0,0,0,2,1,0,1,2,1,0,0,0,2,1,0,0,0,1,0,4,1,1,0,0,0,0,0,2,1,1,11,0,0,1,1,1,5,0,0,0,0,3,0,17,0,1,2,0,2,0,0,1,0,1,2,0,1,9,2
경기도 동두천시,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,1,2,0,7,90,0,2,1,4,0,1,1,0,2,69,0,0,2,0,4,0,23,0,4,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,1,2,1,6,1,2,0,1,7,0,3,1,1,0,0,4,2,2,3,1,4,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1
경기도 부천시 소사구,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,10,2,11,4,1,3,4,3,0,126,11,96,5,10,24,11,0,4,0,2,0,0,0,3,0,2,8,3,5,2,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,2,0,1,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,4,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,2,3,1,8,15,5,24,4,3,1,5,11,6,0,4,2,4,1,6,14,3,1,0,1,2,0,0,0,0,0,0,0,0,2,9,15,0,11,37,19,6,2,2,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
경기도 부천시 오정구,0,0,0,0,0,0,0,0,1,2,2,0,1,1,0,0,0,0,1,0,0,7,0,6,0,0,1,9,4,0,26,76,69,4,6,10,3,2,3,3,0,1,1,1,5,0,1,0,2,4,1,0,3,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,5,0,3,18,5,1,8,6,1,2,1,11,2,1,1,0,2,1,13,5,3,2,0,0,3,0,0,0,0,0,0,0,0,0,13,5,0,10,15,9,3,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,2,0,2,0,1,0,0,0,0,0,0,0,3,1,1,0,7,0
경기도 부천시 원미구,0,6,2,0,1,1,0,0,1,4,1,0,2,7,0,0,1,0,0,0,0,27,2,11,4,5,5,15,3,0,101,44,404,15,21,37,12,2,14,8,1,0,0,5,20,1,4,1,4,11,1,3,13,0,0,0,0,2,0,1,0,1,0,0,2,0,3,0,0,0,0,0,0,0,1,0,2,2,1,0,1,0,2,0,0,1,0,0,0,0,0,0,1,2,3,0,2,0,0,1,2,0,0,1,2,0,1,0,0,1,0,0,2,2,4,5,1,0,2,1,0,1,1,0,0,0,2,0,0,3,0,1,0,2,0,11,6,1,21,26,7,23,12,3,3,7,13,26,7,7,2,7,13,13,20,4,7,2,4,2,0,0,0,1,2,1,0,0,2,35,21,1,25,99,33,15,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,12,0,1,0,0,0,1,2,0,1,0,6,0,12,0,0,3,0,2,0,0,0,0,1,0,0,1,9,7
경기도 성남시,0,5,0,1,1,3,1,1,1,9,2,0,0,15,1,2,1,1,0,0,1,26,13,10,145,10,15,13,21,3,3,2,17,1076,119,14,19,8,43,12,4,4,3,10,282,5,9,25,12,29,6,45,62,0,3,1,0,0,0,1,1,1,1,0,4,0,8,0,0,0,0,0,0,1,0,0,7,1,0,0,1,0,3,0,0,2,1,0,0,1,0,0,0,1,5,0,8,0,4,0,4,0,0,4,5,0,2,2,1,3,1,0,6,6,6,16,2,0,1,5,1,1,0,0,5,2,1,1,2,4,3,1,3,2,0,106,34,12,28,52,32,21,14,23,4,15,33,36,15,37,25,29,82,21,29,19,18,9,10,23,0,0,5,1,2,2,1,0,0,9,12,1,9,16,27,19,1,6,0,0,0,1,3,0,1,2,2,0,0,2,0,5,1,0,0,1,0,0,0,1,0,0,4,0,2,2,0,2,0,0,9,0,0,17,0,2,3,0,1,1,1,0,2,2,8,0,19,1,1,1,0,1,0,1,1,0,1,2,0,0,15,4
경기도 수원시,0,15,0,4,3,1,1,0,2,18,2,1,2,6,1,1,2,0,2,0,0,36,13,12,27,4,34,23,15,1,7,0,16,110,2093,32,76,32,66,9,5,5,2,114,339,10,13,26,11,110,2,25,419,0,1,1,0,5,0,0,0,0,3,0,6,0,17,2,0,2,0,0,0,9,3,0,9,3,1,0,1,0,12,0,0,5,4,1,0,1,0,0,1,0,8,0,10,3,1,8,7,0,0,2,9,1,8,9,4,9,1,0,5,4,23,16,3,0,3,1,1,1,1,6,3,3,0,3,2,4,2,3,1,5,0,49,19,10,36,70,29,15,19,20,9,19,35,21,15,23,25,18,43,24,46,18,14,16,13,9,0,0,2,2,1,3,4,0,1,9,23,1,18,18,25,34,1,17,0,1,1,1,3,0,4,0,2,2,1,4,0,3,1,3,1,1,0,0,0,1,1,0,4,2,2,0,4,6,1,0,21,0,0,23,0,0,6,1,2,6,1,1,8,1,24,5,56,1,0,3,0,1,0,1,2,0,8,7,2,6,34,10
경기도 시흥시,0,5,1,2,4,1,1,0,0,4,0,0,2,1,1,2,0,1,0,0,1,21,2,20,3,4,14,13,5,0,25,7,42,19,73,513,110,1,28,3,1,3,0,10,27,3,6,6,12,28,2,7,50,0,0,0,0,1,0,1,0,0,3,0,1,0,4,0,0,0,0,0,0,6,2,0,4,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,2,0,3,1,0,4,6,0,0,1,5,1,1,4,1,3,1,0,1,2,10,9,1,0,0,1,3,0,0,1,1,2,0,1,0,2,2,2,0,0,0,11,6,4,24,26,4,17,21,9,4,5,19,7,5,6,5,6,11,6,16,5,2,5,1,9,0,0,1,0,4,4,0,0,0,7,54,0,29,26,25,26,3,9,0,1,0,0,0,0,1,1,2,0,0,1,2,4,0,1,0,2,0,0,0,1,1,0,2,0,0,0,2,3,0,0,4,1,0,11,0,0,3,0,0,2,2,1,7,0,7,0,17,0,0,3,0,0,0,1,2,0,3,3,1,3,15,6
경기도 안산시,0,1,0,1,2,2,0,0,0,11,0,0,1,3,1,0,0,0,1,0,1,27,6,9,6,4,27,11,9,3,7,1,15,23,92,116,1040,12,42,5,2,4,1,22,44,8,10,12,10,24,3,5,140,0,0,0,0,4,0,0,2,0,1,0,2,0,7,3,0,1,0,0,0,3,3,0,6,3,0,0,1,0,1,0,0,0,2,0,0,2,0,0,0,1,5,0,8,1,0,5,2,0,0,2,2,1,1,3,1,2,0,0,2,6,6,2,2,0,1,1,1,0,0,0,2,3,1,0,0,0,1,1,1,3,0,20,9,3,22,41,12,12,20,11,6,15,16,12,11,13,5,6,13,8,18,2,8,6,0,8,0,0,1,0,3,1,3,0,0,5,22,1,27,19,21,17,0,6,0,0,1,0,2,0,1,0,6,0,0,1,0,1,0,1,1,1,0,3,0,0,1,0,6,0,0,0,1,4,0,0,7,2,0,9,0,0,1,1,0,9,1,0,5,0,16,0,24,0,0,1,0,0,0,0,1,0,4,6,1,1,16,12
경기도 안성시,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,0,1,2,1,4,5,4,1,1,1,3,4,21,4,5,226,7,4,1,2,0,19,12,0,1,4,2,73,0,2,32,0,1,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,7,0,0,0,0,2,1,0,2,0,1,0,0,0,3,3,4,2,0,2,0,0,0,0,1,0,3,1,1,0,3,1,0,0,2,0,6,3,3,6,8,2,2,2,5,4,4,10,8,2,3,2,3,5,3,6,2,3,2,3,0,0,0,0,0,0,1,0,0,1,0,4,0,2,7,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,3,0,1,0,3,0,0,1,0,1,0,8,0,22,0,1,1,0,1,0,0,2,0,3,1,1,6,16,3
경기도 안양시,0,2,0,0,0,1,1,0,1,4,4,1,0,1,0,0,1,0,1,0,0,17,58,19,7,3,88,18,10,1,4,5,12,26,81,38,42,8,531,1,4,2,3,22,36,60,7,4,4,28,0,8,48,0,0,0,0,2,0,1,0,0,1,0,1,0,6,2,0,0,0,0,0,2,3,0,2,2,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,2,1,3,2,0,0,1,1,0,0,5,0,0,2,0,0,3,2,4,4,0,1,1,2,0,0,1,1,0,1,1,0,2,2,0,0,2,0,22,9,3,20,43,10,17,27,10,4,5,30,18,8,10,10,8,22,6,35,4,10,9,6,3,0,0,3,0,1,0,3,0,0,7,16,0,8,12,13,6,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,2,0,0,6,0,0,4,0,0,4,1,0,7,0,8,1,12,0,0,1,0,3,0,0,3,0,2,3,0,4,12,2
경기도 양주시,0,0,1,0,0,0,2,0,0,4,0,0,0,6,0,0,0,0,0,0,2,12,0,2,5,1,1,4,11,19,1,1,1,7,16,3,6,1,1,301,3,1,3,2,7,0,88,1,11,5,10,11,12,0,1,0,1,1,0,1,0,0,0,0,2,0,4,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,2,1,0,0,0,0,0,1,2,0,1,0,0,1,1,1,2,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,11,9,7,6,12,7,5,5,9,15,7,3,2,6,3,5,8,9,2,5,5,7,1,3,8,0,0,1,1,0,1,0,0,1,1,1,0,2,1,3,1,1,3,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,5,0,0,2,0,0,0,0,2,0,2,1,2,0,4,0,7,0,0,0,0,0,0,0,1,0,1,1,2,0,12,1
경기도 양평군,0,3,1,0,0,0,0,0,0,5,3,0,3,2,0,0,1,1,1,0,0,6,2,1,4,1,0,3,17,0,1,1,0,11,8,2,0,0,1,1,56,2,1,0,7,0,3,5,2,1,1,9,5,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,6,5,7,2,2,4,4,3,3,2,3,0,3,0,7,0,4,7,2,0,0,4,0,0,0,0,0,1,0,0,0,0,3,0,5,1,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
경기도 여주시,0,3,0,0,0,0,0,0,0,7,0,0,0,1,0,0,3,0,0,0,0,2,1,1,2,0,2,1,5,0,0,0,1,7,5,0,3,3,2,1,7,109,0,3,10,0,2,16,0,2,2,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,1,1,5,3,1,1,2,0,2,3,2,0,2,1,1,1,1,0,1,0,0,1,3,0,0,0,0,0,1,0,0,0,1,1,0,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,0,0,2,1,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,0,6,1
경기도 연천군,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,2,1,3,3,14,0,0,1,2,1,2,0,0,1,18,0,0,13,0,3,0,2,0,8,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,2,2,1,0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
경기도 오산시,0,2,0,2,2,0,0,0,1,4,0,0,1,6,0,1,1,0,0,0,1,10,0,2,6,1,2,3,1,0,2,1,5,9,52,7,17,14,4,7,1,0,0,303,31,0,5,5,2,63,1,3,93,0,1,0,0,0,0,1,1,0,1,0,3,0,6,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,2,0,0,0,0,2,2,1,1,1,2,0,0,1,4,9,6,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,5,3,0,7,13,5,3,6,3,1,3,5,2,2,6,1,3,3,4,6,1,5,2,2,2,0,0,0,0,2,1,0,0,0,2,5,1,5,3,6,5,0,3,0,0,0,0,1,0,0,1,1,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,2,0,0,5,0,0,4,0,1,2,0,2,1,1,0,3,0,6,0,12,0,3,0,0,0,0,0,0,0,1,1,0,2,13,1
경기도 용인시,0,4,1,1,2,0,0,2,0,15,1,0,0,7,1,0,1,0,1,0,6,42,10,10,65,15,6,15,15,5,4,2,11,145,329,20,27,31,28,9,7,4,0,56,1430,4,12,32,15,57,4,24,129,0,2,0,0,3,0,2,3,0,2,0,5,1,4,1,0,1,0,1,0,5,4,0,5,3,1,0,2,0,9,0,0,0,5,0,0,0,0,0,0,1,8,0,4,4,1,6,4,0,0,5,8,2,5,3,7,6,2,0,1,4,11,13,0,0,4,1,2,2,1,4,3,2,3,1,0,2,2,0,1,3,0,74,20,6,33,57,23,11,15,13,8,25,30,35,21,39,14,23,41,11,37,20,16,11,9,9,0,0,3,2,3,2,1,0,1,9,11,0,10,8,17,12,1,11,0,0,0,0,1,0,0,0,5,2,0,3,0,2,0,0,0,1,2,0,0,0,0,0,8,0,0,0,2,6,0,1,13,0,0,12,0,1,1,1,5,4,3,0,4,0,18,0,41,0,1,0,0,1,0,0,1,1,3,1,5,3,32,11
경기도 의왕시,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,1,1,0,0,7,10,0,3,0,57,2,1,1,0,2,1,11,54,6,8,0,92,1,1,1,0,2,13,85,4,2,1,3,1,2,20,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,6,10,6,4,4,1,1,3,9,7,0,4,4,1,5,1,4,0,4,0,4,1,0,0,0,1,0,0,0,0,1,4,0,1,0,1,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,2,1,6,0,0,0,0,0,0,0,0,0,1,2,0,0,4,1
경기도 의정부시,0,6,1,1,0,4,0,0,0,4,0,0,6,8,0,0,1,0,2,0,4,26,0,4,10,11,3,5,38,12,2,5,9,12,31,2,6,4,7,203,1,7,6,3,25,0,527,8,17,18,26,9,14,0,1,0,0,1,0,1,0,0,2,0,3,0,4,1,0,0,0,0,0,3,1,1,4,0,1,1,0,0,5,0,0,2,2,0,0,0,0,1,0,0,3,0,1,0,3,1,0,0,0,3,2,1,0,1,0,2,0,0,2,2,6,2,0,0,0,1,0,3,0,1,2,0,0,5,1,0,0,0,0,0,0,14,14,23,12,27,13,11,9,46,38,9,7,15,4,5,9,23,10,6,7,8,12,6,4,26,0,0,0,1,1,0,1,0,0,6,9,0,6,4,4,5,1,4,0,0,0,0,0,1,0,0,1,0,1,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,7,0,2,0,0,2,2,0,0,1,0,6,0,5,0,0,1,0,0,0,0,2,0,1,0,1,1,8,0
