전출행정기관명_현재,강원특별자치도,강원특별자치도 강릉시,강원특별자치도 고성군,강원특별자치도 동해시,강원특별자치도 삼척시,강원특별자치도 속초시,강원특별자치도 양구군,강원특별자치도 양양군,강원특별자치도 영월군,강원특별자치도 원주시,강원특별자치도 인제군,강원특별자치도 정선군,강원특별자치도 철원군,강원특별자치도 춘천시,강원특별자치도 태백시,강원특별자치도 평창군,강원특별자치도 홍천군,강원특별자치도 화천군,강원특별자치도 횡성군,경기도,경기도 가평군,경기도 고양시 덕양구,경기도 고양시 일산동구,경기도 고양시 일산서구,경기도 과천시,경기도 광명시,경기도 광주시,경기도 구리시,경기도 군포시,경기도 김포시,경기도 남양주시,경기도 동두천시,경기도 부천시,경기도 성남시 분당구,경기도 성남시 수정구,경기도 성남시 중원구,경기도 수원시 권선구,경기도 수원시 영통구,경기도 수원시 장안구,경기도 수원시 팔달구,경기도 시흥시,경기도 안산시 단원구,경기도 안산시 상록구,경기도 안성시,경기도 안양시 동안구,경기도 안양시 만안구,경기도 양주시,경기도 양평군,경기도 여주시,경기도 연천군,경기도 오산시,경기도 용인시 기흥구,경기도 용인시 수지구,경기도 용인시 처인구,경기도 의왕시,경기도 의정부시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 하남시,경기도 화성시,경상남도,경상남도 거제시,경상남도 거창군,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 산청군,경상남도 양산시,경상남도 의령군,경상남도 진주시,경상남도 창녕군,경상남도 창원시 마산합포구,경상남도 창원시 마산회원구,경상남도 창원시 성산구,경상남도 창원시 의창구,경상남도 창원시 진해구,경상남도 통영시,경상남도 하동군,경상남도 함안군,경상남도 함양군,경상남도 합천군,경상북도,경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 의성군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시 남구,경상북도 포항시 북구,광주광역시,광주광역시 광산구,광주광역시 남구,광주광역시 동구,광주광역시 북구,광주광역시 서구,대구광역시,대구광역시 군위군,대구광역시 남구,대구광역시 달서구,대구광역시 달성군,대구광역시 동구,대구광역시 북구,대구광역시 서구,대구광역시 수성구,대구광역시 중구,대전광역시,대전광역시 대덕구,대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구,부산광역시,부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,서울특별시,서울특별시 강남구,서울특별시 강동구,서울특별시 강북구,서울특별시 강서구,서울특별시 관악구,서울특별시 광진구,서울특별시 구로구,서울특별시 금천구,서울특별시 노원구,서울특별시 도봉구,서울특별시 동대문구,서울특별시 동작구,서울특별시 마포구,서울특별시 서대문구,서울특별시 서초구,서울특별시 성동구,서울특별시 성북구,서울특별시 송파구,서울특별시 양천구,서울특별시 영등포구,서울특별시 용산구,서울특별시 은평구,서울특별시 종로구,서울특별시 중구,서울특별시 중랑구,세종특별자치시,울산광역시,울산광역시 남구,울산광역시 동구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시,인천광역시 강화군,인천광역시 계양구,인천광역시 남동구,인천광역시 동구,인천광역시 미추홀구,인천광역시 부평구,인천광역시 서구,인천광역시 연수구,인천광역시 옹진군,인천광역시 중구,전라남도,전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전라북도,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 남원시,전라북도 무주군,전라북도 부안군,전라북도 순창군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시 덕진구,전라북도 전주시 완산구,전라북도 정읍시,전라북도 진안군,제주특별자치도,제주특별자치도 서귀포시,제주특별자치도 제주시,충청남도,충청남도 계룡시,충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시 동남구,충청남도 천안시 서북구,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청북도,충청북도 괴산군,충청북도 단양군,충청북도 보은군,충청북도 영동군,충청북도 옥천군,충청북도 음성군,충청북도 제천시,충청북도 증평군,충청북도 진천군,충청북도 청주시 상당구,충청북도 청주시 서원구,충청북도 청주시 청원구,충청북도 청주시 흥덕구,충청북도 충주시
강원특별자치도 홍천군,0,3,0,1,0,5,0,0,1,23,5,0,2,59,1,1,102,4,5,0,3,2,1,1,0,5,2,3,1,2,9,0,4,1,1,0,0,0,2,1,2,1,1,0,4,2,3,9,0,3,1,0,1,4,0,5,3,0,3,6,6,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,5,2,0,1,1,4,2,1,3,1,0,6,1,2,0,3,3,4,1,5,2,0,1,0,6,0,0,0,1,0,0,0,0,0,2,2,0,4,0,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,2
강원특별자치도 화천군,0,3,2,0,1,2,1,0,0,10,3,0,5,59,0,1,2,42,0,0,0,3,0,1,0,2,3,1,0,1,5,2,3,0,1,0,0,1,0,1,1,0,1,1,0,1,3,3,0,1,0,1,0,1,0,3,1,7,1,11,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0
강원특별자치도 횡성군,0,4,0,1,0,5,0,0,0,89,0,0,2,9,2,6,3,1,55,0,0,0,5,0,0,0,1,2,1,1,5,0,0,16,0,1,0,4,1,0,3,2,0,0,2,4,1,5,4,0,3,3,1,0,0,0,7,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,3,2,2,3,2,0,2,2,0,0,1,0,1,6,0,2,8,2,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,6,0,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,2
경기도,2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,728,0,0,0,0,0,0,0,0,0,908,0,0,0,0,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,388,0,0,0,0,0,6335,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,0,0,2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 가평군,0,1,3,0,1,1,1,0,0,1,0,0,1,22,1,0,3,2,0,0,152,1,0,4,0,3,6,1,2,9,35,1,2,3,2,2,2,2,3,0,2,1,3,0,0,7,4,4,0,0,5,1,2,2,0,7,0,4,1,9,10,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,6,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,9,5,3,8,7,6,2,1,3,2,2,3,2,0,2,5,6,10,1,7,0,5,1,2,8,0,0,0,1,0,0,0,0,0,2,3,0,2,1,7,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,6
경기도 고양시 덕양구,0,7,2,0,2,4,2,2,4,11,2,0,3,11,0,0,3,3,6,0,6,1558,375,248,8,27,9,16,8,63,46,8,30,20,13,10,12,18,9,8,28,13,16,5,20,11,70,15,12,10,7,9,21,9,7,36,14,270,32,16,21,38,0,6,0,0,8,0,0,1,1,2,0,3,1,0,0,2,2,2,1,1,1,0,0,0,2,2,0,3,2,1,0,0,1,2,0,1,3,0,0,0,1,0,1,0,1,6,4,0,3,1,1,3,3,0,0,0,2,0,4,4,1,4,0,0,5,1,9,17,2,0,0,3,5,5,0,3,3,0,0,4,0,1,3,1,0,5,0,48,24,12,52,31,18,24,14,38,20,30,39,98,51,25,15,38,25,31,40,28,256,11,17,11,0,0,3,7,2,3,1,0,17,11,31,5,23,48,63,26,1,15,0,1,1,1,1,0,2,1,1,0,0,2,0,6,1,0,1,6,0,0,0,0,1,0,0,2,3,2,1,1,0,4,7,0,1,3,5,0,0,0,12,12,0,4,2,0,1,3,1,2,4,3,7,2,7,14,0,2,6,0,3,1,1,0,0,4,6,2,1,0,3,7,3,8
경기도 고양시 일산동구,0,4,4,2,2,4,0,0,3,6,6,2,4,8,0,2,3,1,2,0,4,291,724,381,2,3,6,5,3,48,12,4,34,10,6,5,11,18,3,3,12,5,8,2,15,6,16,6,2,1,4,11,13,4,9,13,4,197,12,4,15,14,0,4,0,1,3,0,1,1,0,1,0,7,0,0,1,2,0,2,0,0,1,1,0,0,3,2,0,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,3,5,0,2,1,0,3,4,0,0,2,2,0,1,0,3,6,0,0,2,4,7,7,0,0,1,3,0,0,0,0,5,0,0,1,0,2,1,3,0,5,0,44,15,5,44,30,9,16,9,10,10,14,12,32,29,23,14,8,25,24,35,17,64,11,7,6,0,0,2,1,6,2,1,0,5,12,13,3,7,34,29,14,0,9,0,1,0,0,0,1,1,2,3,1,0,4,1,5,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,3,8,1,3,0,12,15,0,0,0,0,0,7,4,0,8,1,1,0,8,7,1,2,0,0,0,0,0,0,1,1,4,0,3,8,2,2,7,4
경기도 고양시 일산서구,0,1,3,2,3,0,0,0,0,2,0,2,1,7,0,2,5,0,4,0,0,147,336,687,1,3,5,5,4,42,5,0,15,20,7,4,8,6,5,4,11,6,4,3,9,2,25,6,1,2,7,36,29,6,3,11,3,285,8,0,14,26,0,1,2,0,10,0,1,2,0,4,0,2,0,1,1,0,3,1,0,0,0,0,0,0,8,0,1,1,3,1,0,1,0,1,0,0,3,0,2,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,1,4,1,1,1,1,0,1,2,7,6,3,0,0,1,1,0,0,1,3,0,0,0,0,0,1,0,0,4,0,64,14,6,42,14,8,18,4,6,5,9,15,36,16,24,16,16,26,25,28,15,49,11,10,9,0,0,3,4,0,1,1,0,3,7,3,1,14,40,40,19,3,12,0,0,2,0,0,0,1,0,0,0,1,1,0,0,4,0,1,0,2,0,1,1,0,0,0,3,3,1,0,0,1,0,2,0,3,1,4,1,0,0,2,3,0,2,0,0,5,3,0,0,0,2,5,0,1,13,0,3,1,0,0,0,0,0,0,0,0,1,5,1,5,0,13,3
경기도 과천시,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,9,2,322,6,2,0,10,15,1,0,9,11,10,3,4,13,7,5,3,6,2,1,93,5,1,1,1,0,1,9,6,7,36,1,0,0,1,0,12,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,81,17,1,5,18,10,6,0,8,13,8,8,5,9,58,6,3,11,5,8,5,4,4,0,3,0,0,9,0,0,0,0,0,0,0,0,2,3,3,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
경기도 광명시,0,3,0,1,2,1,1,0,0,3,0,0,4,2,0,0,0,0,0,0,5,10,18,15,9,806,4,6,14,27,5,0,71,18,11,10,10,15,15,14,132,17,14,1,47,56,3,2,0,1,2,11,6,4,19,3,7,15,14,2,17,32,0,2,0,0,4,4,0,0,0,2,0,3,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,5,0,0,0,3,0,0,1,0,2,0,0,0,0,1,1,0,1,0,8,0,3,2,1,3,3,0,0,0,2,0,9,3,1,0,0,0,1,0,5,8,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,4,0,39,9,3,23,25,6,105,84,7,8,5,23,7,7,14,7,1,13,58,23,7,9,2,6,8,0,0,1,0,0,1,0,0,2,8,19,0,10,40,21,19,1,6,0,0,0,0,0,0,0,0,2,1,0,1,2,2,0,0,0,0,0,0,4,0,0,0,1,4,0,0,0,0,2,1,4,0,0,1,2,4,0,0,3,6,0,0,0,1,5,5,1,1,7,0,14,2,5,10,2,2,1,0,0,1,0,0,0,3,4,1,2,0,1,1,3,3
경기도 광주시,0,15,0,0,4,1,1,2,6,11,2,1,1,12,1,0,4,1,4,0,4,7,12,5,1,4,913,9,10,18,28,4,15,138,137,121,20,20,16,16,11,5,15,6,10,17,17,19,22,1,14,77,56,97,14,22,61,18,43,6,66,71,0,5,0,0,1,3,0,0,1,1,0,2,0,0,0,1,2,0,1,0,1,0,0,0,3,1,0,4,0,6,0,6,0,3,0,0,5,5,0,0,0,5,0,0,7,1,1,0,4,3,1,5,4,0,0,3,2,0,3,1,0,7,0,0,1,1,6,1,1,0,3,3,3,1,0,1,2,3,1,1,1,1,2,0,0,0,0,56,40,3,11,17,22,14,2,13,8,7,10,17,7,18,18,13,57,8,8,10,5,3,10,20,0,0,4,2,0,0,0,0,0,3,6,0,5,12,20,6,0,3,0,0,1,0,3,0,4,1,4,1,1,3,0,0,1,1,1,1,0,0,0,3,1,0,0,6,0,0,0,1,0,2,1,0,5,8,2,3,0,0,8,8,0,1,1,0,1,8,1,0,7,0,26,1,8,15,1,1,5,0,7,2,2,0,0,4,8,1,4,1,3,3,2,6
경기도 구리시,0,2,1,0,8,4,2,0,1,5,3,0,1,5,0,0,6,2,1,0,6,10,7,10,1,1,4,487,2,6,330,4,7,6,17,9,0,2,2,3,11,7,6,0,3,1,27,21,4,4,4,12,2,9,3,51,6,5,13,10,21,15,0,1,0,0,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,5,0,4,0,0,0,0,2,0,3,1,0,0,3,0,1,0,3,3,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,24,43,3,12,12,27,8,4,31,8,19,4,8,7,3,9,5,19,2,8,4,5,3,4,106,0,0,0,0,0,0,0,0,0,7,7,0,5,8,6,6,0,1,0,1,2,0,0,1,1,0,0,2,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,3,0,0,1,2,0,0,1,0,0,0,1,0,0,0,1,4,0,3,0,0,1,4,0,0,0,0,3,2,0,9,0,1,0,0,0,1,0,0,0,1,2,0,0,1,0,3,2,0
경기도 군포시,0,4,1,1,1,2,0,1,0,8,1,1,0,4,0,0,0,0,4,0,0,6,11,3,3,8,9,2,673,21,3,2,14,29,20,2,36,20,57,32,74,24,50,6,453,87,12,2,2,1,8,14,19,15,242,3,6,8,35,1,6,107,0,0,4,0,1,0,0,2,0,0,0,0,0,0,0,2,0,2,1,0,0,1,0,0,1,1,0,0,1,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,2,0,2,0,0,2,0,2,3,0,0,0,2,1,3,1,0,1,0,0,0,3,4,4,4,0,0,1,0,1,0,0,1,0,0,2,0,1,0,0,1,1,0,23,12,4,20,20,8,7,25,7,3,7,12,10,14,17,3,6,7,3,14,9,8,3,10,9,0,0,3,0,0,0,0,0,2,5,12,0,16,31,23,18,0,13,0,0,1,0,0,1,0,0,2,0,0,4,0,1,0,0,1,0,0,0,0,1,0,0,4,2,2,2,0,0,0,0,1,0,0,2,2,2,1,0,8,3,0,1,1,2,0,8,0,0,3,4,9,3,6,6,0,2,1,0,3,0,0,0,0,1,1,1,2,1,3,2,7,4
경기도 김포시,0,8,1,4,2,3,1,1,1,10,6,0,2,5,2,4,0,3,1,0,11,58,47,55,5,22,20,7,14,1372,34,5,66,18,26,6,17,10,14,5,44,13,4,6,16,21,21,10,13,4,8,11,11,6,5,13,5,64,26,22,14,52,0,4,0,1,12,0,0,1,0,2,0,8,0,0,0,2,3,1,0,0,1,0,4,0,3,3,0,3,4,0,3,3,1,5,2,0,4,0,0,0,3,0,0,0,2,11,3,0,2,3,1,3,3,0,0,0,5,1,5,4,3,0,0,0,4,2,11,10,4,0,2,0,1,1,2,0,1,0,3,4,0,0,2,0,1,4,0,52,21,12,150,45,13,29,11,20,8,18,17,49,32,34,22,12,29,74,40,13,37,6,12,9,0,0,2,0,3,1,0,0,58,54,27,2,60,97,403,72,10,28,0,0,2,1,1,0,5,0,4,2,0,3,4,8,1,0,1,0,2,2,1,1,0,0,0,3,2,2,1,1,2,1,4,5,1,1,6,3,0,0,13,13,0,1,3,1,2,2,2,0,8,1,15,2,8,12,1,8,0,0,1,1,2,0,0,1,3,0,9,0,1,1,9,8
경기도 남양주시,0,12,6,7,3,9,5,3,2,21,9,3,8,40,0,7,10,4,9,0,94,34,19,18,4,11,45,249,20,19,2117,27,15,33,43,11,19,25,14,10,21,10,13,10,19,7,160,71,23,3,19,44,17,15,18,141,17,36,33,94,88,66,0,2,1,0,4,0,0,1,0,7,1,4,0,1,0,0,1,1,6,1,0,1,0,0,0,5,0,6,3,0,1,3,1,3,1,1,6,3,1,1,2,2,1,2,1,3,7,0,6,2,1,8,4,0,0,3,8,2,4,4,1,8,2,0,1,4,10,15,0,0,0,1,7,3,3,4,4,3,2,3,3,3,8,0,1,9,0,69,108,36,37,50,85,27,19,158,34,68,24,27,22,22,27,54,102,18,20,17,35,20,12,155,0,0,2,2,0,2,3,0,1,2,26,0,10,19,32,27,2,21,0,0,5,0,1,0,4,2,6,1,0,3,2,6,3,0,1,0,1,1,1,0,1,0,1,4,1,1,4,1,0,2,1,1,0,5,5,3,0,0,8,17,0,1,4,2,2,8,3,1,4,1,21,1,13,19,4,1,7,0,3,6,0,1,2,6,8,3,3,1,1,7,6,14
경기도 동두천시,0,0,0,0,0,2,0,1,0,5,1,0,4,2,1,0,3,0,0,0,2,3,5,0,0,0,3,6,0,3,14,386,2,1,2,1,1,2,4,0,3,0,1,5,2,1,244,0,2,23,1,1,0,5,1,34,6,9,9,20,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,4,2,6,2,2,3,15,9,7,2,0,3,0,3,3,4,1,2,3,2,2,1,2,0,0,0,1,0,0,0,0,0,3,5,0,5,9,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,2,0,5,0,3,1,0,0,0,0,5,1,0,4,0,1,1,4,1,0,0,0,0,1
경기도 부천시,0,13,1,2,2,1,2,1,2,23,2,2,3,16,0,2,4,0,5,0,9,24,24,31,15,47,15,8,18,105,40,6,1858,22,24,7,30,14,16,10,210,28,28,14,37,16,24,8,5,3,16,21,19,15,13,24,15,48,73,6,14,91,0,5,0,0,6,1,0,2,0,2,0,4,0,0,0,2,1,0,2,0,1,0,0,0,2,6,0,5,0,1,1,3,2,2,0,0,5,1,1,0,0,0,0,2,3,5,12,0,3,2,4,4,1,0,0,0,1,1,8,5,7,4,2,0,3,4,9,11,10,0,1,2,3,3,3,3,1,3,6,0,3,2,2,0,3,5,0,60,23,4,125,56,24,99,26,27,14,10,29,49,31,34,12,17,39,125,76,17,24,14,6,16,0,0,1,0,4,3,2,0,8,102,152,3,122,790,210,104,9,42,0,1,5,2,4,1,2,1,6,3,0,1,2,3,3,9,2,2,1,0,1,1,2,0,1,11,6,2,0,1,3,2,14,4,0,5,1,0,0,0,15,23,0,2,3,4,3,20,5,3,12,3,27,7,14,13,3,8,4,0,9,1,1,2,2,4,5,0,10,1,8,7,7,10
경기도 성남시 분당구,0,19,1,1,1,5,1,0,0,11,3,0,5,15,0,2,4,0,0,0,7,19,17,9,30,16,176,3,15,15,23,1,25,1606,675,207,33,111,23,27,17,3,11,8,40,9,11,9,8,0,12,215,279,54,46,9,22,21,17,3,68,105,0,5,0,0,3,0,0,1,0,4,0,3,0,2,0,0,0,2,1,0,0,0,0,0,8,7,0,7,2,1,1,3,0,1,0,0,2,0,4,0,0,0,0,0,1,5,6,0,5,12,1,4,5,0,3,3,4,6,9,3,5,3,1,0,2,3,10,11,2,0,3,0,1,4,1,2,3,3,1,0,1,3,5,1,0,15,0,471,46,8,28,35,35,6,11,12,9,23,27,32,20,112,27,20,121,9,40,25,18,13,17,15,0,0,8,6,2,1,4,0,0,6,7,0,9,9,27,45,1,14,0,0,0,1,1,1,3,0,3,0,0,6,0,2,0,2,0,0,0,0,0,3,2,0,1,1,1,0,1,0,0,2,9,0,1,8,7,0,0,0,5,10,0,0,2,1,4,3,1,2,4,2,15,0,2,14,0,2,4,0,0,0,0,3,0,0,5,1,8,2,3,3,10,7
경기도 성남시 수정구,0,5,2,1,2,1,0,1,3,8,2,0,0,2,1,0,1,1,2,0,8,9,3,4,1,1,131,5,8,9,28,1,19,150,1659,262,15,28,9,7,12,6,7,4,16,5,12,8,4,0,10,42,28,12,10,14,7,3,22,3,85,33,0,2,0,2,3,0,1,4,0,2,0,4,0,0,0,1,0,1,1,0,0,0,4,0,1,0,1,1,3,0,4,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,1,6,0,0,0,0,4,1,3,0,3,4,0,0,0,2,5,6,1,0,0,0,0,3,0,5,2,1,2,2,0,1,0,0,0,4,0,99,37,4,15,27,15,10,10,11,2,3,12,8,18,25,19,5,131,7,13,6,6,3,2,27,0,0,2,1,2,0,1,0,0,2,5,0,8,12,12,7,0,6,0,0,0,0,0,0,0,1,0,1,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,2,3,1,1,0,8,4,0,0,1,0,0,3,0,0,4,0,11,2,3,8,0,0,0,0,1,2,0,0,2,5,0,0,3,1,1,1,1,9
경기도 성남시 중원구,0,3,0,2,0,0,0,1,2,9,0,0,0,5,0,0,2,1,2,0,3,7,11,2,1,8,152,0,5,7,21,0,10,177,952,416,8,22,8,11,6,3,4,4,11,2,8,8,6,0,3,44,26,14,8,9,12,6,16,2,22,35,0,0,0,0,1,0,1,1,0,2,0,1,0,0,3,3,1,0,2,0,0,0,0,0,0,2,1,2,0,2,1,0,0,0,0,1,2,1,0,0,0,1,0,2,0,2,0,0,4,0,0,1,2,0,0,2,2,4,0,2,0,3,0,0,1,0,2,6,0,0,0,1,1,2,0,2,0,0,0,0,0,0,2,0,0,1,0,22,26,5,13,16,9,7,5,6,3,8,3,4,6,13,15,4,44,1,9,2,5,5,4,4,0,0,2,1,1,1,0,0,0,4,4,0,3,13,7,4,0,3,0,0,1,0,2,0,1,1,2,0,0,1,0,1,0,1,1,0,0,1,0,2,0,0,1,1,1,1,0,0,0,0,0,4,1,1,1,0,0,0,0,6,0,0,1,0,2,0,2,0,3,1,5,1,4,5,0,1,1,0,0,1,0,0,1,1,2,0,4,0,0,5,2,4
경기도 수원시 권선구,0,8,0,1,2,1,0,0,1,10,1,0,2,6,0,3,1,0,4,0,1,6,3,2,2,12,32,6,28,7,12,4,17,27,23,8,666,269,318,262,30,15,30,22,27,21,8,3,5,10,62,66,46,33,40,10,10,13,72,0,15,501,0,5,0,1,1,0,0,0,0,5,0,5,2,1,0,0,1,3,0,1,0,1,0,0,3,5,0,8,3,1,0,0,0,4,0,0,2,0,0,0,2,2,0,0,1,7,2,0,2,0,3,3,3,0,0,1,4,2,1,4,3,3,1,0,2,3,9,6,4,0,0,2,1,2,0,2,1,0,0,3,0,3,2,0,0,5,0,17,8,5,19,15,5,11,9,9,10,6,20,7,8,9,0,8,12,5,13,3,6,4,7,7,0,0,0,7,4,2,3,0,1,4,13,1,14,20,23,23,1,7,0,0,0,0,2,0,3,0,16,0,0,2,0,5,1,2,0,0,0,1,1,3,1,0,1,5,0,4,0,2,1,2,2,0,0,1,3,3,0,0,4,6,0,0,2,0,1,4,0,4,4,1,28,6,9,24,0,6,1,0,2,0,0,1,1,2,4,1,5,4,10,5,7,11
