"Date","전체"
"2024-10-26",-72.8
"2024-11-02",-74
"2024-11-09",-77.2
"2024-11-16",-76.3
"2024-11-23",-81.4
"2024-11-30",-75.1
"2024-12-07",-75.1
"2024-12-14",-69.5
"2024-12-21",-66.2
"2024-12-28",-83.6
"2025-01-04",-91.7
"2025-01-11",-89.1
"2025-01-18",-86.5
"2025-01-25",-81.4
"2025-02-01",-94.6
"2025-02-08",-84.8
"2025-02-15",-84.2
"2025-02-22",-83
"2025-03-01",-81.1
"2025-03-08",-82.8
"2025-03-15",-84.8
"2025-03-22",-84.8
"2025-03-29",-82.9
"2025-04-05",-78.8
"2025-04-12",-81.8
"2025-04-19",-85.6
"2025-04-26",-81.6
"2025-05-03",-90.7
"2025-05-10",-85.2
"2025-05-17",-79.4
"2025-05-24",-85
"2025-05-31",-81.9
"2025-06-07",-87.4
