"Date","전체"
"2024-11-30",-66.9
"2024-12-07",-66.8
"2024-12-14",-70
"2024-12-21",-61.8
"2024-12-28",-72.9
"2025-01-04",-86.8
"2025-01-11",-85.1
"2025-01-18",-79.4
"2025-01-25",-75.2
"2025-02-01",-93
"2025-02-08",-74.1
"2025-02-15",-77.6
"2025-02-22",-76.4
"2025-03-01",-75.5
"2025-03-08",-78
"2025-03-15",-77.3
"2025-03-22",-78.8
"2025-03-29",-78.9
"2025-04-05",-77.4
"2025-04-12",-73.8
"2025-04-19",-79.4
"2025-04-26",-74.8
"2025-05-03",-83.9
"2025-05-10",-82.5
"2025-05-17",-62.6
"2025-05-24",-75.5
"2025-05-31",-77.3
"2025-06-07",-80.8
