"Date","전체"
"2024-12-28",-66.6
"2025-01-04",-84.9
"2025-01-11",-82.8
"2025-01-18",-84.8
"2025-01-25",-86.1
"2025-02-01",-95.2
"2025-02-08",-86.5
"2025-02-15",-86.7
"2025-02-22",-86.4
"2025-03-01",-83.7
"2025-03-08",-86.3
"2025-03-15",-84.1
"2025-03-22",-84.9
"2025-03-29",-85.2
"2025-04-05",-83.7
"2025-04-12",-83.5
"2025-04-19",-84.7
"2025-04-26",-82.3
"2025-05-03",-88.5
"2025-05-10",-87.2
"2025-05-17",-76.4
"2025-05-24",-87.3
"2025-05-31",-80.7
"2025-06-07",-88.1
