"Date","전체"
"2024-12-21",-38.2
"2024-12-28",-68.7
"2025-01-04",-82.6
"2025-01-11",-86.4
"2025-01-18",-81.5
"2025-01-25",-77.1
"2025-02-01",-96.2
"2025-02-08",-77.4
"2025-02-15",-76.8
"2025-02-22",-82
"2025-03-01",-76.2
"2025-03-08",-80.6
"2025-03-15",-84.6
"2025-03-22",-82.5
"2025-03-29",-83.9
"2025-04-05",-83.5
"2025-04-12",-78.6
"2025-04-19",-81.7
"2025-04-26",-84
"2025-05-03",-87.8
"2025-05-10",-84.9
"2025-05-17",-68.3
"2025-05-24",-81.5
"2025-05-31",-80.3
"2025-06-07",-84.1
