"Date","전체"
"2024-06-22",-12.1
"2024-06-29",-14.4
"2024-07-06",-34.2
"2024-07-13",-39.7
"2024-07-20",-28.9
"2024-07-27",-33.5
"2024-08-03",-39.8
"2024-08-10",-16.6
"2024-08-17",0.8
"2024-08-24",44.5
"2024-08-31",4.4
"2024-09-07",-44.9
"2024-09-14",-31.4
"2024-09-21",-62
"2024-09-28",-15.5
"2024-10-05",-40.5
"2024-10-12",-34.6
"2024-10-19",-30.3
"2024-10-26",-28
"2024-11-02",-31.1
"2024-11-09",-53.7
"2024-11-16",-53.3
"2024-11-23",-68.8
"2024-11-30",-55.7
"2024-12-07",-55.6
"2024-12-14",-38.6
"2024-12-21",-32
"2024-12-28",-59.9
"2025-01-04",-80.3
"2025-01-11",-71.8
"2025-01-18",-74.7
"2025-01-25",-71.6
"2025-02-01",-92.3
"2025-02-08",-66.8
"2025-02-15",-68.5
"2025-02-22",-73.4
"2025-03-01",-62.8
"2025-03-08",-71.9
"2025-03-15",-70.5
"2025-03-22",-75
"2025-03-29",-75.5
"2025-04-05",-67.8
"2025-04-12",-61.9
"2025-04-19",-74.6
"2025-04-26",-63.6
"2025-05-03",-84.4
"2025-05-10",-72.5
"2025-05-17",-50.9
"2025-05-24",-75.8
"2025-05-31",-45.6
"2025-06-07",-72.1
