"Date","전체"
"2024-10-19",-75.9
"2024-10-26",-75
"2024-11-02",-73.7
"2024-11-09",-80.4
"2024-11-16",-76.1
"2024-11-23",-83.2
"2024-11-30",-74.8
"2024-12-07",-74.8
"2024-12-14",-80.3
"2024-12-21",-74.4
"2024-12-28",-83.9
"2025-01-04",-91.4
"2025-01-11",-90.5
"2025-01-18",-86.8
"2025-01-25",-87.2
"2025-02-01",-94.8
"2025-02-08",-80.9
"2025-02-15",-84.5
"2025-02-22",-84.5
"2025-03-01",-83.5
"2025-03-08",-86.4
"2025-03-15",-82.9
"2025-03-22",-84
"2025-03-29",-85.5
"2025-04-05",-80.6
"2025-04-12",-82.3
"2025-04-19",-84.5
"2025-04-26",-85.1
"2025-05-03",-88.7
"2025-05-10",-88.5
"2025-05-17",-75.4
"2025-05-24",-85.5
"2025-05-31",-79.5
"2025-06-07",-87
