"Date","전체"
"2025-02-15",-33.3
"2025-02-22",-48.6
"2025-03-01",-54.8
"2025-03-08",-60.5
"2025-03-15",-41.5
"2025-03-22",-58.7
"2025-03-29",-44.4
"2025-04-05",-17.1
"2025-04-12",-13.8
"2025-04-19",-42.7
"2025-04-26",-30.5
"2025-05-03",-50.2
"2025-05-10",-44.5
"2025-05-17",-20.5
"2025-05-24",-33.3
"2025-05-31",-27.4
"2025-06-07",-28.9
