"Date","전체"
"2024-12-28",-68.8
"2025-01-04",-83.6
"2025-01-11",-87.4
"2025-01-18",-78
"2025-01-25",-83.2
"2025-02-01",-95.1
"2025-02-08",-79.7
"2025-02-15",-79.7
"2025-02-22",-82.4
"2025-03-01",-83.1
"2025-03-08",-83.7
"2025-03-15",-80.6
"2025-03-22",-83.3
"2025-03-29",-79.9
"2025-04-05",-78.9
"2025-04-12",-72.8
"2025-04-19",-80.3
"2025-04-26",-71.3
"2025-05-03",-84.1
"2025-05-10",-82.6
"2025-05-17",-74.7
"2025-05-24",-76
"2025-05-31",-81.2
"2025-06-07",-80.1
