연도,경계코드,지표ID,시군구명,값
2021,23010,총종사자수,중구,114430
2021,23020,총종사자수,동구,39960
2021,23040,총종사자수,연수구,143404
2021,23050,총종사자수,남동구,251422
2021,23060,총종사자수,부평구,163437
2021,23070,총종사자수,계양구,96383
2021,23080,총종사자수,서구,226620
2021,23090,총종사자수,미추홀구,132788
2021,23510,총종사자수,강화군,25874
2021,23520,총종사자수,옹진군,7893
