연도,경계코드,지표ID,시군구명,값
2023,23010,총종사자수,중구,116775
2023,23020,총종사자수,동구,34842
2023,23040,총종사자수,연수구,154927
2023,23050,총종사자수,남동구,246279
2023,23060,총종사자수,부평구,168634
2023,23070,총종사자수,계양구,97096
2023,23080,총종사자수,서구,238937
2023,23090,총종사자수,미추홀구,134633
2023,23510,총종사자수,강화군,25331
2023,23520,총종사자수,옹진군,7648
