연도,경계코드,지표ID,시군구명,값
2022,23010,총종사자수,중구,116815
2022,23020,총종사자수,동구,36965
2022,23040,총종사자수,연수구,152483
2022,23050,총종사자수,남동구,255251
2022,23060,총종사자수,부평구,166747
2022,23070,총종사자수,계양구,95107
2022,23080,총종사자수,서구,236332
2022,23090,총종사자수,미추홀구,133729
2022,23510,총종사자수,강화군,25321
2022,23520,총종사자수,옹진군,7908
